match_id,player_id,kills,deaths,assists,cs_per_min,gold_per_min,vision_score,xp_per_min,rank
M00048,P6325,2,1,1,3.03,297,25,256,Platinum
M00049,P5417,1,2,1,3.64,354,41,304,Silver
M00049,P3490,2,0,1,5.06,433,4,300,Diamond
M00049,P3696,0,3,0,7.75,242,21,296,Gold
M00049,P1934,1,1,1,6.58,404,17,289,Bronze
M00049,P2636,2,1,2,2.96,309,25,241,Platinum
M00049,P3315,0,3,0,2.36,323,26,324,Diamond
M00049,P9685,1,1,3,4.84,364,12,257,Gold
M00049,P9400,0,0,1,4.65,335,30,264,Diamond
M00049,P5894,1,1,5,5.99,292,4,335,Gold
M00049,P9070,0,0,1,6.39,436,22,398,Bronze
M00050,P5387,2,1,5,5.04,398,27,283,Diamond
M00050,P8838,1,1,1,7.01,377,4,243,Platinum
M00050,P2316,3,1,3,4.59,368,31,255,Gold
M00050,P3763,0,0,2,6.57,326,0,299,Gold
M00050,P7693,0,0,1,9.43,364,21,345,Gold
M00050,P7185,0,0,1,6.01,346,24,274,Gold
M00050,P5612,0,0,0,4.98,385,13,305,Diamond
M00050,P4331,2,2,1,6.49,383,22,351,Silver
M00050,P7894,0,0,2,9.86,320,21,333,Silver
M00050,P1597,0,2,1,3.82,367,35,313,Diamond
M00051,P3391,0,2,2,7.06,349,39,261,Bronze
M00051,P8631,0,1,3,5.42,398,39,303,Platinum
M00051,P1540,2,1,2,6.0,398,18,276,Bronze
M00051,P5459,2,1,0,4.57,398,21,272,Gold
M00051,P2437,1,1,1,4.52,320,20,316,Iron
M00051,P6842,3,0,3,8.42,412,11,326,Platinum
M00051,P3531,1,0,1,4.91,339,35,345,Platinum
M00051,P3256,0,2,1,9.27,302,21,298,Gold
M00051,P3190,0,1,1,7.14,321,11,260,Diamond
M00051,P3431,3,1,1,7.33,348,29,292,Platinum
M00052,P1026,2,1,3,3.46,292,15,285,Platinum
M00052,P5302,2,0,0,5.6,387,37,262,Silver
M00052,P5261,1,1,3,2.73,347,12,316,Diamond
M00052,P5906,0,0,2,3.72,348,26,382,Gold
M00052,P6483,1,1,1,4.96,361,10,264,Gold
M00052,P8171,2,0,4,4.29,373,15,249,Gold
M00052,P1336,1,2,2,4.42,377,33,254,Silver
M00052,P8311,2,2,1,6.27,287,22,275,Silver
M00052,P9405,0,0,2,9.32,424,31,254,Platinum
M00052,P1061,0,0,2,5.67,335,35,346,Grandmaster
M00053,P2617,0,0,4,3.89,367,12,334,Diamond
M00053,P3539,0,1,1,7.21,404,18,301,Silver
M00053,P8445,1,1,2,7.7,393,0,300,Platinum
M00053,P8015,0,0,2,4.42,297,34,262,Gold
M00053,P1164,3,0,1,3.72,377,29,226,Diamond
M00053,P8541,3,1,5,9.1,311,4,278,Platinum
M00053,P8641,2,1,2,4.79,217,22,240,Challenger
M00053,P7672,1,1,3,8.69,371,27,315,Gold
M00053,P4529,3,1,1,5.71,299,5,305,Gold
M00053,P1190,1,2,1,7.04,362,27,276,Platinum
M00054,P4960,0,2,4,6.11,244,19,338,Diamond
M00054,P3971,1,1,1,0.98,396,12,304,Platinum
M00054,P8601,1,0,2,4.56,323,26,281,Platinum
M00054,P5986,3,2,4,9.13,370,2,245,Silver
M00054,P7040,2,1,3,5.46,313,19,336,Master
M00054,P4966,1,0,2,8.34,336,24,260,Gold
M00054,P3498,0,0,0,5.12,404,35,300,Silver
M00054,P9979,1,0,2,6.81,337,0,257,Gold
M00054,P2276,1,1,1,9.96,422,10,342,Gold
M00054,P6063,2,0,0,6.56,359,26,219,Bronze
M00055,P8472,1,1,1,8.23,294,16,270,Diamond
M00055,P7594,1,0,0,4.18,429,24,323,Platinum
M00055,P7064,1,0,3,10.36,379,17,306,Master
M00055,P6938,2,2,2,4.11,300,0,275,Bronze
M00055,P8576,1,1,1,3.39,353,24,242,Gold
M00055,P1141,1,0,2,7.68,454,10,283,Silver
M00055,P1864,0,1,2,6.7,328,18,272,Bronze
M00055,P9468,2,1,0,5.7,338,0,337,Platinum
M00055,P5939,0,0,1,6.32,291,27,282,Platinum
M00055,P3174,1,0,1,3.55,327,40,277,Bronze
M00056,P1323,2,2,2,3.88,312,22,201,Gold
M00056,P2721,0,0,4,6.09,390,11,357,Iron
M00056,P7527,2,1,2,8.24,293,31,273,Silver
M00056,P2939,0,0,3,4.92,413,15,318,Bronze
M00056,P6811,1,2,2,7.11,381,7,269,Platinum
M00056,P8830,3,3,3,4.41,319,31,232,Platinum
M00056,P5528,0,2,0,6.0,338,34,260,Challenger
M00056,P5001,1,1,3,7.77,341,23,271,Silver
M00056,P7910,2,0,3,4.98,302,13,281,Silver
M00056,P1129,2,3,1,4.36,385,16,235,Platinum
M00057,P9876,2,3,1,10.57,394,22,317,Platinum
M00057,P9501,3,1,2,0.47,298,3,250,Gold
M00057,P3519,1,1,1,5.41,379,22,241,Bronze
M00057,P9105,0,2,3,4.91,315,1,324,Iron
M00057,P9078,0,1,1,6.83,355,32,227,Diamond
M00057,P8513,3,0,2,6.85,389,23,321,Platinum
M00057,P2401,1,2,3,8.46,360,21,366,Master
M00057,P1569,1,2,2,9.3,327,17,240,Bronze
M00057,P5380,1,0,5,7.08,331,20,237,Diamond
M00057,P1216,3,2,4,6.13,344,20,358,Platinum
M00058,P6859,1,0,4,7.59,338,26,270,Silver
M00058,P5238,1,0,0,7.15,384,19,356,Silver
M00058,P1605,0,3,0,9.33,400,24,292,Platinum
M00058,P1091,2,2,3,5.63,406,0,353,Silver
M00058,P4165,3,2,5,5.75,289,18,272,Gold
M00058,P8449,1,1,4,4.22,324,23,296,Platinum
M00058,P7939,2,0,4,5.45,282,21,320,Gold
M00058,P2636,0,0,4,5.78,418,4,334,Gold
M00058,P7452,0,0,0,1.74,309,22,380,Bronze
M00058,P6603,1,1,3,8.58,336,25,285,Diamond
M00059,P2580,0,0,0,6.63,318,21,279,Silver
M00059,P9712,0,1,4,6.62,329,9,284,Silver
M00059,P8110,1,1,2,5.53,321,12,257,Bronze
M00059,P4436,2,1,2,1.14,300,40,357,Gold
M00059,P9897,2,0,2,9.99,377,22,361,Iron
M00059,P5683,2,3,2,5.63,367,16,259,Platinum
M00059,P8683,1,1,4,5.97,367,22,280,Bronze
M00059,P5076,3,0,0,7.2,380,15,211,Gold
M00059,P3592,2,0,3,5.96,333,24,347,Bronze
M00059,P6168,1,1,0,7.08,375,8,267,Silver
M00060,P8090,2,1,2,6.96,433,20,298,Gold
M00060,P6710,1,0,0,4.47,337,1,337,Platinum
M00060,P8682,0,0,3,4.05,315,24,307,Silver
M00060,P9718,1,0,3,2.98,359,11,303,Silver
M00060,P6012,1,0,3,7.04,330,6,294,Silver
M00060,P2404,0,1,0,4.16,239,3,328,Master
M00060,P2893,2,1,4,4.97,335,13,334,Platinum
M00060,P8565,4,0,2,6.45,249,20,275,Master
M00060,P2409,1,3,1,5.7,378,20,324,Platinum
M00060,P9800,1,0,1,6.99,448,27,310,Master
M00061,P7007,0,2,2,6.36,260,14,211,Gold
M00061,P8147,1,0,1,6.16,367,11,252,Diamond
M00061,P1213,1,3,2,3.99,339,0,304,Platinum
M00061,P6475,1,0,2,5.71,374,11,360,Silver
M00061,P2497,2,0,2,3.19,326,17,334,Platinum
M00061,P3859,2,0,2,8.15,368,11,323,Gold
M00061,P4152,0,1,3,4.92,287,24,367,Silver
M00061,P6580,1,2,2,8.27,464,4,348,Silver
M00061,P2732,2,0,3,10.06,326,20,286,Bronze
M00061,P7430,2,0,2,9.68,311,14,337,Gold
M00062,P8962,0,2,1,7.37,339,12,286,Silver
M00062,P2379,0,0,4,5.87,361,25,315,Gold
M00062,P2424,0,2,3,6.62,417,22,326,Gold
M00062,P8565,0,0,4,8.3,316,23,309,Gold
M00062,P5848,1,4,0,4.68,438,9,247,Bronze
M00062,P1006,1,1,0,7.58,360,1,261,Silver
M00062,P9419,1,1,1,9.97,389,25,324,Platinum
M00062,P5695,1,1,4,3.19,349,16,372,Bronze
M00062,P4162,1,0,1,4.61,363,19,236,Gold
M00062,P6936,0,1,2,7.4,291,18,246,Bronze
M00063,P2949,0,2,1,8.65,367,24,336,Platinum
M00063,P9910,2,0,4,5.41,439,17,271,Platinum
M00063,P7126,2,0,4,5.9,249,27,286,Gold
M00063,P2052,3,1,3,7.0,345,19,272,Gold
M00063,P7116,0,1,1,10.46,391,7,286,Silver
M00063,P4525,0,2,0,5.83,331,18,285,Grandmaster
M00063,P7049,2,0,1,7.46,402,28,295,Gold
M00063,P9748,0,0,2,6.18,326,26,325,Bronze
M00063,P2100,1,0,5,6.5,332,20,330,Gold
M00063,P8553,1,1,4,4.45,284,8,334,Silver
M00064,P6875,1,0,2,5.21,312,10,323,Silver
M00064,P2846,2,0,0,7.73,352,25,272,Iron
M00064,P9433,2,0,2,3.66,261,14,319,Master
M00064,P5892,0,0,0,2.81,385,17,275,Platinum
M00064,P6856,0,2,2,6.15,308,6,412,Silver
M00064,P9740,1,0,3,6.03,333,13,361,Platinum
M00064,P4730,2,2,2,3.23,316,20,312,Bronze
M00064,P4313,1,2,1,5.17,311,0,280,Iron
M00064,P1456,2,0,3,8.31,348,0,343,Gold
M00064,P1941,0,2,1,3.86,426,22,337,Diamond
M00065,P7870,1,0,2,8.23,360,2,253,Master
M00065,P6078,0,2,5,6.77,372,8,273,Master
M00065,P2617,2,2,0,2.52,471,26,321,Gold
M00065,P7208,2,2,2,4.83,293,10,271,Gold
M00065,P1168,0,2,1,6.45,318,30,200,Silver
M00065,P6034,2,0,1,4.44,313,8,353,Gold
M00065,P6194,3,0,5,8.9,411,20,301,Gold
M00065,P2940,1,1,2,6.17,355,29,326,Silver
M00065,P3563,1,2,2,8.96,303,16,236,Iron
M00065,P7038,1,1,3,7.72,403,21,320,Silver
M00066,P1024,0,0,1,4.63,408,28,296,Master
M00066,P3817,0,2,1,4.6,415,9,287,Gold
M00066,P7986,1,1,1,1.38,309,26,318,Platinum
M00066,P1826,1,0,2,6.62,327,25,273,Gold
M00066,P7102,2,1,1,4.38,382,25,278,Diamond
M00066,P8188,4,1,2,6.43,349,12,268,Gold
M00066,P5064,3,0,2,7.11,412,18,374,Platinum
M00066,P3959,1,2,2,4.69,343,39,344,Diamond
M00066,P8673,2,0,1,7.65,376,5,269,Bronze
M00066,P7779,0,1,3,5.82,441,22,320,Bronze
M00067,P8854,1,2,4,5.25,319,33,327,Bronze
M00067,P2464,4,0,1,7.85,339,15,299,Gold
M00067,P7114,0,1,2,7.22,323,3,289,Gold
M00067,P7238,1,1,1,5.62,321,22,266,Gold
M00067,P8501,1,0,1,4.35,293,14,243,Platinum
M00067,P2050,1,2,2,0.6,308,34,257,Gold
M00067,P2738,0,0,5,6.69,276,19,290,Silver
M00067,P2935,2,2,0,7.17,348,19,308,Gold
M00067,P3985,3,1,1,7.85,372,33,313,Iron
M00067,P3452,1,1,1,3.32,397,6,322,Diamond
M00068,P9523,0,2,2,7.82,385,20,270,Gold
M00068,P7256,0,1,4,7.05,335,29,303,Silver
M00068,P5770,2,0,3,8.33,308,32,290,Gold
M00068,P1373,1,0,3,6.91,284,9,284,Gold
M00068,P9293,0,2,3,5.88,427,17,309,Gold
M00068,P4408,0,1,2,8.14,388,24,303,Grandmaster
M00068,P6491,3,1,0,2.97,412,23,262,Platinum
M00068,P5628,5,0,1,8.69,383,9,280,Gold
M00068,P5884,2,0,4,6.01,303,22,266,Bronze
M00068,P8661,3,1,1,5.59,380,15,342,Platinum
M00069,P9720,1,1,6,6.9,341,28,276,Diamond
M00069,P1725,2,4,2,10.74,312,8,288,Platinum
M00069,P8906,1,2,4,9.82,358,0,324,Diamond
M00069,P6605,1,0,3,9.95,346,6,340,Gold
M00069,P7416,2,0,3,7.41,350,14,303,Platinum
M00069,P1077,1,0,2,8.78,329,18,273,Silver
M00069,P5299,0,0,3,7.03,374,26,285,Gold
M00069,P8893,0,2,3,3.83,300,6,270,Platinum
M00069,P9325,4,0,2,4.5,319,9,303,Platinum
M00069,P2879,2,2,2,6.74,291,13,259,Silver
M00070,P1628,0,1,0,4.83,378,28,337,Gold
M00070,P3132,0,0,3,7.42,356,25,325,Bronze
M00070,P1728,1,0,2,6.12,306,18,252,Silver
M00070,P5937,1,2,2,5.45,275,16,267,Gold
M00070,P9561,0,0,0,5.22,341,24,246,Bronze
M00070,P5251,2,1,1,5.76,396,26,259,Platinum
M00070,P1117,0,1,2,8.1,318,1,266,Gold
M00070,P9197,1,1,1,8.13,314,13,343,Iron
M00070,P4212,1,1,2,3.25,315,3,300,Platinum
M00070,P6390,0,2,0,2.75,353,12,307,Platinum
M00071,P3392,0,0,1,6.66,425,15,249,Challenger
M00071,P3849,1,1,1,9.64,350,41,267,Iron
M00071,P1061,0,0,1,3.83,246,28,226,Platinum
M00071,P2497,0,0,3,5.16,367,26,233,Gold
M00071,P3619,2,0,3,6.76,392,1,325,Silver
M00071,P6805,1,1,4,8.07,335,13,339,Silver
M00071,P1948,2,2,0,4.81,368,11,349,Silver
M00071,P2126,2,0,1,6.73,360,25,280,Gold
M00071,P9880,1,2,3,12.61,312,14,335,Gold
M00071,P1606,1,0,0,3.6,301,7,327,Silver
M00072,P8285,3,1,3,3.54,343,34,319,Grandmaster
M00072,P2089,0,0,0,6.5,361,24,296,Silver
M00072,P5085,0,1,1,1.02,282,23,244,Bronze
M00072,P3908,2,1,3,4.48,428,40,270,Gold
M00072,P6105,2,1,4,6.5,288,3,248,Gold
M00072,P5745,1,2,3,5.67,314,6,362,Platinum
M00072,P4285,1,1,0,7.85,373,0,373,Platinum
M00072,P9816,1,0,4,5.07,302,31,275,Gold
M00072,P7736,2,1,0,4.66,200,25,286,Silver
M00072,P1101,0,0,0,9.46,260,26,238,Diamond
M00073,P3351,3,0,2,4.94,281,0,331,Gold
M00073,P4524,2,0,2,10.06,386,41,344,Bronze
M00073,P4401,0,1,3,6.42,385,23,245,Gold
M00073,P8241,1,1,1,5.47,291,18,319,Silver
M00073,P7743,1,0,0,5.65,397,14,332,Iron
M00073,P4706,0,2,0,8.03,374,23,238,Silver
M00073,P6443,1,0,3,9.85,379,24,326,Gold
M00073,P4267,2,0,2,4.59,297,18,283,Silver
M00073,P6711,1,0,1,6.83,425,27,307,Bronze
M00073,P6641,3,1,0,3.14,327,14,310,Bronze
M00074,P6991,0,1,0,4.68,361,10,335,Platinum
M00074,P5890,3,0,3,11.6,385,31,269,Platinum
M00074,P4122,3,2,1,7.57,363,2,308,Silver
M00074,P6958,0,1,2,6.26,311,14,229,Platinum
M00074,P7224,2,0,1,7.36,327,17,358,Platinum
M00074,P3040,1,0,2,3.26,321,17,329,Platinum
M00074,P1562,2,0,1,5.72,346,26,298,Gold
M00074,P8974,0,1,2,6.42,308,0,311,Gold
M00074,P6823,1,1,1,5.68,326,0,227,Gold
M00074,P6858,2,3,1,5.08,362,21,341,Platinum
M00075,P2061,4,1,0,3.56,359,20,352,Platinum
M00075,P9618,1,1,2,6.57,349,16,271,Silver
M00075,P7053,2,3,3,5.39,349,31,286,Challenger
M00075,P2644,1,0,2,1.99,315,13,311,Diamond
M00075,P2029,3,0,1,6.42,329,16,344,Silver
M00075,P7730,1,1,4,4.83,341,24,324,Platinum
M00075,P8717,1,0,0,8.48,259,0,313,Silver
M00075,P9040,1,2,3,7.51,279,15,292,Silver
M00075,P2330,2,1,1,5.16,312,23,272,Diamond
M00075,P8458,1,1,0,1.68,303,33,328,Silver
M00076,P3756,1,0,1,3.15,438,20,289,Diamond
M00076,P4161,4,3,1,4.48,290,28,338,Silver
M00076,P2205,2,3,2,4.89,391,5,336,Iron
M00076,P8508,0,0,5,0.11,279,6,301,Gold
M00076,P8607,3,2,4,6.71,365,18,286,Diamond
M00076,P7505,0,0,1,2.9,376,11,343,Gold
M00076,P8029,2,3,2,7.18,381,24,269,Diamond
M00076,P9871,1,2,1,7.78,353,23,248,Platinum
M00076,P4391,3,0,2,6.59,384,32,302,Platinum
M00076,P3928,2,2,2,2.8,368,40,316,Gold
M00077,P9336,1,2,1,7.15,404,17,276,Gold
M00077,P9233,1,0,1,2.12,363,27,315,Diamond
M00077,P5128,3,0,4,8.98,263,0,355,Iron
M00077,P7735,2,0,1,6.14,262,21,335,Silver
M00077,P4152,2,2,1,4.52,226,11,278,Gold
M00077,P6398,0,2,0,5.64,322,36,330,Gold
M00077,P6583,2,0,2,7.29,374,18,340,Gold
M00077,P1924,0,1,0,5.14,351,6,289,Platinum
M00077,P2327,2,0,2,5.54,254,27,306,Silver
M00077,P4154,1,0,5,0.94,315,21,362,Gold
M00078,P5563,1,0,2,9.67,286,11,306,Gold
M00078,P8532,1,2,1,6.43,356,20,249,Diamond
M00078,P2231,0,2,4,6.24,383,24,334,Gold
M00078,P9398,0,0,1,4.83,395,16,330,Platinum
M00078,P2203,2,0,2,6.55,295,6,290,Platinum
M00078,P3089,1,1,5,9.26,375,27,259,Diamond
M00078,P4568,0,0,1,7.44,297,9,313,Silver
M00078,P5152,3,0,3,7.79,394,32,290,Platinum
M00078,P7051,2,1,0,7.85,361,27,291,Iron
M00078,P3396,0,3,4,7.93,293,35,291,Master
M00079,P8998,1,1,0,2.48,325,20,307,Silver
M00079,P8203,0,1,2,3.42,323,28,346,Bronze
M00079,P2502,1,4,2,5.36,340,7,320,Bronze
M00079,P7103,2,0,2,7.06,288,23,243,Silver
M00079,P6066,1,1,3,7.64,388,6,339,Platinum
M00079,P4416,3,0,2,5.69,257,25,297,Gold
M00079,P5602,2,1,1,4.99,378,15,317,Silver
M00079,P6885,1,2,3,5.37,397,4,356,Iron
M00079,P3030,1,0,4,6.96,317,34,261,Challenger
M00079,P5948,0,3,2,3.81,345,25,343,Platinum
M00080,P5619,2,2,2,4.25,387,17,284,Gold
M00080,P3036,3,0,1,2.47,340,15,275,Silver
M00080,P4184,2,3,4,3.76,356,9,327,Gold
M00080,P2984,3,2,1,6.56,376,30,294,Silver
M00080,P5961,0,0,2,6.1,371,5,226,Gold
M00080,P3864,0,2,2,8.36,266,24,316,Gold
M00080,P5759,0,0,1,2.9,393,26,294,Platinum
M00080,P9278,1,1,1,10.99,296,19,357,Silver
M00080,P5988,0,0,1,5.11,329,12,292,Gold
M00080,P1335,0,2,1,3.94,403,17,246,Bronze
M00081,P5523,2,0,3,3.92,270,12,342,Iron
M00081,P7230,2,2,0,5.46,208,17,363,Bronze
M00081,P8029,0,2,2,5.47,284,10,272,Platinum
M00081,P9880,0,0,0,4.07,354,21,317,Platinum
M00081,P8766,4,0,1,3.02,335,23,337,Grandmaster
M00081,P4031,1,0,0,1.73,331,13,254,Gold
M00081,P8998,3,0,4,6.39,331,21,353,Diamond
M00081,P4708,0,3,1,5.07,331,21,269,Platinum
M00081,P1771,2,2,2,7.69,300,15,313,Silver
M00081,P5222,4,1,0,10.28,276,25,283,Gold
M00082,P9017,0,1,3,8.2,406,22,283,Diamond
M00082,P8623,1,0,2,5.15,369,23,306,Gold
M00082,P8193,2,1,4,4.53,283,5,347,Iron
M00082,P4025,1,2,1,6.85,313,28,371,Master
M00082,P4704,2,0,1,5.8,342,4,276,Silver
M00082,P2290,3,0,1,7.35,381,12,274,Iron
M00082,P9951,0,1,3,9.29,358,0,220,Master
M00082,P1668,0,0,2,5.19,377,9,315,Gold
M00082,P9420,0,0,4,7.3,324,12,256,Platinum
M00082,P1421,4,3,2,4.84,364,27,249,Master
M00083,P2849,1,1,1,7.99,302,26,360,Gold
M00083,P4787,2,0,1,6.27,319,21,305,Gold
M00083,P3600,4,0,0,5.4,369,0,276,Bronze
M00083,P6970,1,2,2,8.53,295,23,263,Gold
M00083,P1373,1,0,1,7.62,436,21,216,Diamond
M00083,P8793,0,0,2,1.98,308,9,248,Platinum
M00083,P9766,1,0,1,7.31,354,14,275,Silver
M00083,P8650,1,1,2,4.42,251,20,320,Silver
M00083,P6074,2,2,1,5.56,310,16,286,Iron
M00083,P6094,3,1,1,4.44,373,30,334,Platinum
M00084,P6001,0,3,1,8.01,331,25,289,Platinum
M00084,P9657,2,1,4,7.61,327,12,232,Bronze
M00084,P5254,3,0,4,6.19,399,8,241,Gold
M00084,P6915,1,2,3,7.13,201,10,288,Silver
M00084,P5658,0,1,2,4.75,256,15,314,Bronze
M00084,P1503,1,1,2,4.12,348,28,383,Diamond
M00084,P9178,1,4,0,8.52,365,29,259,Gold
M00084,P9845,0,0,2,6.53,220,17,304,Bronze
M00084,P5398,1,1,1,3.59,370,24,278,Silver
M00084,P9550,1,0,1,5.7,376,14,310,Master
M00085,P4988,1,0,2,4.17,281,27,329,Platinum
M00085,P2389,1,0,1,4.19,278,20,401,Diamond
M00085,P4711,0,0,1,5.19,291,10,321,Platinum
M00085,P9879,3,0,2,2.25,354,34,347,Platinum
M00085,P5275,0,1,1,8.53,369,25,220,Iron
M00085,P9996,3,0,3,5.49,284,28,219,Platinum
M00085,P9797,0,1,1,2.69,394,29,293,Silver
M00085,P1593,3,1,1,7.28,235,8,304,Silver
M00085,P6643,2,1,2,6.89,315,14,303,Platinum
M00085,P8682,0,3,2,8.1,352,30,267,Platinum
M00086,P8171,2,1,2,3.64,373,2,297,Diamond
M00086,P3935,0,1,2,2.29,362,5,288,Platinum
M00086,P9257,0,2,3,4.92,330,16,304,Master
M00086,P6359,0,0,1,6.77,426,10,222,Silver
M00086,P4917,2,0,2,5.18,372,9,293,Bronze
M00086,P1376,3,2,3,11.27,283,17,283,Gold
M00086,P1767,0,1,0,5.14,292,15,256,Gold
M00086,P3874,1,1,2,2.94,406,10,237,Silver
M00086,P4379,3,1,2,7.25,323,13,320,Platinum
M00086,P9444,0,0,3,5.29,351,37,298,Gold
M00087,P2843,1,1,1,6.09,346,26,306,Diamond
M00087,P9636,0,0,3,4.34,361,32,370,Master
M00087,P7539,0,1,4,2.79,357,19,217,Gold
M00087,P7613,2,2,1,9.61,326,22,261,Silver
M00087,P8958,1,0,5,6.53,308,14,310,Gold
M00087,P7843,2,6,1,6.01,293,32,322,Platinum
M00087,P7097,3,0,0,3.62,292,15,293,Diamond
M00087,P5994,2,1,1,4.21,309,0,342,Diamond
M00087,P8855,2,2,0,3.07,348,42,273,Platinum
M00087,P4411,2,2,1,7.16,342,11,270,Diamond
M00088,P9965,0,2,1,4.8,367,28,260,Platinum
M00088,P3362,1,0,6,7.7,398,20,254,Silver
M00088,P2690,1,0,4,7.38,330,6,294,Gold
M00088,P7995,1,2,3,8.0,420,33,289,Platinum
M00088,P3048,0,1,3,4.57,332,24,259,Gold
M00088,P2206,0,0,2,3.96,365,32,288,Bronze
M00088,P7217,3,1,0,5.83,420,19,301,Bronze
M00088,P9085,1,1,2,5.75,399,17,310,Iron
M00088,P4351,3,3,3,3.92,381,19,332,Diamond
M00088,P8660,3,2,1,5.22,416,20,316,Silver
M00089,P7112,2,2,2,6.71,382,38,299,Gold
M00089,P9593,3,0,2,8.14,315,26,317,Gold
M00089,P1725,0,1,3,3.36,386,34,295,Bronze
M00089,P9128,2,2,5,9.32,320,20,315,Bronze
M00089,P9246,1,0,0,6.47,309,20,263,Silver
M00089,P8621,2,0,1,4.26,352,20,260,Diamond
M00089,P7075,3,1,4,5.2,378,15,235,Gold
M00089,P9843,0,3,2,3.81,357,28,332,Platinum
M00089,P9159,0,1,1,5.56,417,10,227,Silver
M00089,P1945,0,1,4,9.2,342,2,304,Gold
M00090,P1205,1,0,2,5.22,372,6,318,Gold
M00090,P2905,2,0,4,8.62,387,33,284,Master
M00090,P9076,1,0,1,5.66,291,10,283,Gold
M00090,P1278,1,0,1,8.24,440,35,284,Silver
M00090,P1396,0,2,1,7.25,366,21,351,Bronze
M00090,P7933,0,1,1,6.23,411,24,321,Silver
M00090,P1744,1,1,2,5.4,413,20,260,Diamond
M00090,P1896,0,0,3,4.92,358,14,277,Silver
M00090,P3591,0,2,1,6.24,326,26,326,Platinum
M00090,P7961,1,2,1,9.25,399,21,244,Iron
M00091,P3905,1,1,3,6.69,307,7,296,Gold
M00091,P8554,0,0,2,8.07,322,12,334,Diamond
M00091,P1808,1,0,1,4.19,453,31,336,Silver
M00091,P2864,4,0,2,4.63,400,18,355,Silver
M00091,P7957,1,0,3,4.88,375,18,329,Diamond
M00091,P3134,2,2,3,7.04,342,29,262,Gold
M00091,P9927,1,2,1,5.95,388,12,284,Silver
M00091,P9533,1,0,3,9.69,321,7,305,Gold
M00091,P1368,1,0,2,7.4,363,24,365,Diamond
M00091,P8226,3,2,2,6.83,275,10,306,Gold
M00092,P5723,1,2,2,4.29,351,8,286,Gold
M00092,P8453,0,1,5,3.79,363,7,293,Gold
M00092,P5162,1,3,2,8.07,338,24,293,Iron
M00092,P1467,1,0,2,7.22,321,10,325,Diamond
M00092,P4092,2,2,2,4.7,286,17,303,Master
M00092,P2613,0,1,0,3.69,363,28,364,Platinum
M00092,P8760,3,0,0,8.83,394,0,264,Silver
M00092,P2423,0,0,0,7.42,360,10,210,Bronze
M00092,P8775,0,0,3,5.95,341,22,317,Gold
M00092,P7227,4,1,1,7.46,379,3,287,Silver
M00093,P7537,2,0,2,4.8,320,9,301,Diamond
M00093,P3785,0,1,4,7.39,441,28,297,Silver
M00093,P8753,0,1,0,5.5,345,9,398,Bronze
M00093,P9490,1,2,2,8.1,411,18,268,Bronze
M00093,P7468,0,0,2,6.6,387,18,289,Gold
M00093,P7697,0,2,2,7.6,413,29,391,Gold
M00093,P2159,0,1,0,3.98,352,29,287,Platinum
M00093,P5131,0,1,3,5.34,287,14,247,Gold
M00093,P2738,1,1,1,9.23,345,50,299,Silver
M00093,P8303,0,3,1,2.36,319,40,271,Bronze
M00094,P1949,0,1,3,2.63,258,19,295,Silver
M00094,P4666,2,0,1,10.45,358,22,303,Gold
M00094,P7933,1,1,1,5.57,418,39,270,Silver
M00094,P5224,2,0,1,3.84,297,27,271,Iron
M00094,P5716,2,0,2,5.77,334,23,286,Gold
M00094,P5628,0,0,0,8.67,344,11,283,Bronze
M00094,P6239,2,0,3,6.27,344,20,289,Master
M00094,P7102,1,1,1,6.39,338,10,356,Platinum
M00094,P2382,0,4,0,6.28,394,19,260,Platinum
M00094,P7943,1,0,5,6.81,381,15,260,Gold
M00095,P8062,0,0,1,6.01,298,8,277,Platinum
M00095,P6911,2,3,4,2.77,390,19,292,Diamond
M00095,P7887,0,3,1,5.68,242,9,287,Silver
M00095,P9832,2,1,3,3.05,412,21,310,Platinum
M00095,P6411,0,0,3,3.6,440,31,332,Master
M00095,P3112,3,1,1,7.33,312,26,264,Bronze
M00095,P5808,2,1,3,5.79,305,2,322,Gold
M00095,P1483,0,2,1,4.68,305,8,255,Bronze
M00095,P8415,0,1,1,6.82,366,22,387,Platinum
M00095,P2090,1,1,4,3.68,305,3,286,Gold
M00096,P6111,1,1,0,5.94,331,13,262,Gold
M00096,P1234,0,0,0,8.78,384,0,299,Bronze
M00096,P6339,0,0,2,2.81,400,11,312,Bronze
M00096,P3835,0,1,0,6.88,371,8,234,Platinum
M00096,P9951,2,2,0,5.38,380,0,292,Gold
M00096,P6637,2,4,3,7.44,413,2,346,Diamond
M00096,P4564,2,2,3,7.23,392,19,276,Iron
M00096,P4477,1,1,3,7.88,357,40,293,Gold
M00096,P9793,3,0,2,5.74,384,21,259,Platinum
M00096,P7899,0,1,1,6.46,231,25,247,Bronze
M00097,P4475,2,2,5,5.38,302,20,252,Platinum
M00097,P8839,3,2,1,3.69,393,19,267,Silver
M00097,P7997,0,2,2,6.93,390,0,280,Gold
M00097,P9244,1,0,1,6.58,408,27,312,Diamond
M00097,P5546,0,1,3,9.42,334,4,240,Gold
M00097,P7401,1,0,3,5.56,359,9,289,Gold
M00097,P1526,0,0,0,4.05,345,0,292,Diamond
M00097,P8215,0,0,2,6.94,350,0,316,Platinum
M00097,P3561,2,1,3,4.09,363,32,305,Gold
